run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0034,visc_on_sensor_p_beta_1_cfl_0p2_nx_501_mode_1,1,on,p,1.0,0.2,501,1,0.2,completed,completed,0.2,p,0.005037830209058045,0.023141236645476904,0.2029044082930504,0.9020855502,0.0,0.0
run_0035,visc_on_sensor_p_beta_1_cfl_0p5_nx_201_mode_1,1,on,p,1.0,0.5,201,1,0.2,completed,completed,0.2,rho,0.00795728914140075,0.020623024771960364,0.13462952581929,0.8841239260000001,0.0,0.0
run_0035,visc_on_sensor_p_beta_1_cfl_0p5_nx_201_mode_1,1,on,p,1.0,0.5,201,1,0.2,completed,completed,0.2,u,0.017579503645660265,0.0934221226558262,0.876833615909203,1.8846844000000003,0.0,0.013794046390797066
run_0035,visc_on_sensor_p_beta_1_cfl_0p5_nx_201_mode_1,1,on,p,1.0,0.5,201,1,0.2,completed,completed,0.2,p,0.006732028401446684,0.023753330253982335,0.19625778189305038,0.9118828296,0.0,0.0
run_0036,visc_on_sensor_p_beta_1_cfl_0p5_nx_501_mode_1,1,on,p,1.0,0.5,501,1,0.2,completed,completed,0.2,rho,0.004825728793338156,0.017207955131130707,0.14046974331929002,0.9011249408,0.0,0.0
run_0036,visc_on_sensor_p_beta_1_cfl_0p5_nx_501_mode_1,1,on,p,1.0,0.5,501,1,0.2,completed,completed,0.2,u,0.013653007564818513,0.09501672519732937,0.926572125809203,1.8863096990000006,0.0,0.01478354039079699
run_0036,visc_on_sensor_p_beta_1_cfl_0p5_nx_501_mode_1,1,on,p,1.0,0.5,501,1,0.2,completed,completed,0.2,p,0.004316499509314162,0.021950587734191108,0.20301364249305037,0.9124263948,0.0,0.0
run_0037,visc_off_sensor_none_beta_0_cfl_0p2_nx_201_mode_1,1,off,none,0.0,0.2,201,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0037,visc_off_sensor_none_beta_0_cfl_0p2_nx_201_mode_1,1,off,none,0.0,0.2,201,1,0.2,failed,solver returned 1,,u,,,,,,
run_0037,visc_off_sensor_none_beta_0_cfl_0p2_nx_201_mode_1,1,off,none,0.0,0.2,201,1,0.2,failed,solver returned 1,,p,,,,,,
run_0038,visc_off_sensor_none_beta_0_cfl_0p2_nx_501_mode_1,1,off,none,0.0,0.2,501,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0038,visc_off_sensor_none_beta_0_cfl_0p2_nx_501_mode_1,1,off,none,0.0,0.2,501,1,0.2,failed,solver returned 1,,u,,,,,,
run_0038,visc_off_sensor_none_beta_0_cfl_0p2_nx_501_mode_1,1,off,none,0.0,0.2,501,1,0.2,failed,solver returned 1,,p,,,,,,
run_0039,visc_off_sensor_none_beta_0_cfl_0p5_nx_201_mode_1,1,off,none,0.0,0.5,201,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0039,visc_off_sensor_none_beta_0_cfl_0p5_nx_201_mode_1,1,off,none,0.0,0.5,201,1,0.2,failed,solver returned 1,,u,,,,,,
run_0039,visc_off_sensor_none_beta_0_cfl_0p5_nx_201_mode_1,1,off,none,0.0,0.5,201,1,0.2,failed,solver returned 1,,p,,,,,,
run_0040,visc_off_sensor_none_beta_0_cfl_0p5_nx_501_mode_1,1,off,none,0.0,0.5,501,1,0.2,failed,solver returned 1,,rho,,,,,,
run_0040,visc_off_sensor_none_beta_0_cfl_0p5_nx_501_mode_1,1,off,none,0.0,0.5,501,1,0.2,failed,solver returned 1,,u,,,,,,
run_0040,visc_off_sensor_none_beta_0_cfl_0p5_nx_501_mode_1,1,off,none,0.0,0.5,501,1,0.2,failed,solver returned 1,,p,,,,,,
