run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0021,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_101_mode_1,2,on,u,0.25,0.8,101,1,0.16,completed,completed,0.16,p,0.049614944626398635,0.18587677334617933,1.60399208694242,4.449693635800001,0.0,0.0
run_0022,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,u,0.25,0.8,201,1,0.16,completed,completed,0.16,rho,0.027093351895889232,0.1004124018974744,0.7855392677124511,2.8251247949,0.11420833316622889,0.15867453638754903
run_0022,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,u,0.25,0.8,201,1,0.16,completed,completed,0.16,u,0.025471112019071814,0.14013740436184738,1.479599972306355,3.1111359137,0.0,0.1688210768936449
run_0022,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_201_mode_1,2,on,u,0.25,0.8,201,1,0.16,completed,completed,0.16,p,0.03589589948580201,0.18997064011860715,1.86350331054242,4.427671129699998,0.0,0.0
run_0023,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_501_mode_1,2,on,u,0.25,0.8,501,1,0.16,completed,completed,0.16,rho,0.01845665247204027,0.08957832717973134,0.8039697902124511,2.8925244653000006,0.12865709636622888,0.164049236587549
run_0023,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_501_mode_1,2,on,u,0.25,0.8,501,1,0.16,completed,completed,0.16,u,0.018636970758925897,0.1367527730817492,1.528432781306355,3.0653338932000005,0.0,0.17609690389364507
run_0023,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_501_mode_1,2,on,u,0.25,0.8,501,1,0.16,completed,completed,0.16,p,0.02458899909761029,0.17646765933232977,1.8949143899424201,4.400614571899998,0.0,0.0
run_0024,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_1001_mode_1,2,on,u,0.25,0.8,1001,1,0.16,completed,completed,0.16,rho,0.0143208202094838,0.08124811166248476,0.804084502912451,2.926257016000002,0.13802757286622888,0.15635938718754905
run_0024,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_1001_mode_1,2,on,u,0.25,0.8,1001,1,0.16,completed,completed,0.16,u,0.01598274303043237,0.13325760207711487,1.5287229457063551,3.021727345600001,0.0,0.16557718899364504
run_0024,visc_on_sensor_u_beta_0p25_cfl_0p8_nx_1001_mode_1,2,on,u,0.25,0.8,1001,1,0.16,completed,completed,0.16,p,0.0204473463435706,0.1688282526451185,1.89509786264242,4.334424166399997,0.0,0.0
