run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0031,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,5,on,p,0.25,0.5,501,1,0.2,completed,completed,0.2,rho,0.0025831039721339274,0.011726925217164553,0.17124508174530884,0.8577578866000001,0.007108757625819695,0.0
run_0031,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,5,on,p,0.25,0.5,501,1,0.2,completed,completed,0.2,u,0.0024678513418659024,0.0056040698884724256,0.022602837901191913,0.7764840249999999,0.0,0.0
run_0031,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,5,on,p,0.25,0.5,501,1,0.2,completed,completed,0.2,p,0.0012785805746974765,0.002859964536917918,0.015491403000000015,0.42693164919999993,0.008583377460527786,0.0
run_0032,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_1001_mode_1,5,on,p,0.25,0.5,1001,1,0.2,completed,completed,0.2,rho,0.0014287107184736384,0.008849492255910658,0.1836005241453088,0.9076221948000002,0.005100937225819724,0.0
run_0032,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_1001_mode_1,5,on,p,0.25,0.5,1001,1,0.2,completed,completed,0.2,u,0.0012345266825991986,0.00305109462493378,0.01618284770119191,0.7518856309999999,0.0,0.0
run_0032,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_1001_mode_1,5,on,p,0.25,0.5,1001,1,0.2,completed,completed,0.2,p,0.000643289638040203,0.0015835132906387613,0.01091169536738601,0.41668715859999983,0.006167087660527815,0.0
run_0033,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_101_mode_1,5,on,p,0.25,0.8,101,1,0.2,completed,completed,0.2,rho,0.009590327830318768,0.022574898001980554,0.17847938464530888,1.0486997444000004,0.0190659677258197,0.0
run_0033,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_101_mode_1,5,on,p,0.25,0.8,101,1,0.2,completed,completed,0.2,u,0.011812468630025356,0.021621349864051856,0.07379323604993612,0.9810776574,0.0,0.0
run_0033,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_101_mode_1,5,on,p,0.25,0.8,101,1,0.2,completed,completed,0.2,p,0.005817609833374947,0.010191013658793551,0.029793280799999988,0.5150770794,0.02282234786052778,0.0
run_0034,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_201_mode_1,5,on,p,0.25,0.8,201,1,0.2,completed,completed,0.2,rho,0.005479222342485517,0.018023628128854902,0.20246392454530882,0.9611385574,0.014371961125819732,0.0
run_0034,visc_on_sensor_p_beta_0p25_cfl_0p8_nx_201_mode_1,5,on,p,0.25,0.8,201,1,0.2,completed,completed,0.2,u,0.006015699145269941,0.012126464770264743,0.046071965701191916,0.9239131683999999,0.0,0.0
